ALMACEN,SHIPTO,DIA,MES,A¥O,ARTICULO,DISPONIBLE
104-MCHIHU,M3033858,26,12,2025,05260,2
104-MCHIHU,M3033858,26,12,2025,05455,8
104-MCHIHU,M3033858,26,12,2025,05473,2
104-MCHIHU,M3033858,26,12,2025,05628,2
104-MCHIHU,M3033858,26,12,2025,05629,8
104-MCHIHU,M3033858,26,12,2025,05746,6
104-MCHIHU,M3033858,26,12,2025,05800,6
104-MCHIHU,M3033858,26,12,2025,06015,1
104-MCHIHU,M3033858,26,12,2025,06181,7
104-MCHIHU,M3033858,26,12,2025,06260,2
104-MCHIHU,M3033858,26,12,2025,06513,12
104-MCHIHU,M3033858,26,12,2025,06697,8
104-MCHIHU,M3033858,26,12,2025,06748,46
104-MCHIHU,M3033858,26,12,2025,06948,4
104-MCHIHU,M3033858,26,12,2025,07003,2
104-MCHIHU,M3033858,26,12,2025,07016,10
104-MCHIHU,M3033858,26,12,2025,07282,16
104-MCHIHU,M3033858,26,12,2025,07283,28
104-MCHIHU,M3033858,26,12,2025,07361,1
104-MCHIHU,M3033858,26,12,2025,07652,11
104-MCHIHU,M3033858,26,12,2025,07685,8
104-MCHIHU,M3033858,26,12,2025,07789,8
104-MCHIHU,M3033858,26,12,2025,07854,4
104-MCHIHU,M3033858,26,12,2025,08047,26
104-MCHIHU,M3033858,26,12,2025,08247,46
104-MCHIHU,M3033858,26,12,2025,08280,12
104-MCHIHU,M3033858,26,12,2025,08522,4
104-MCHIHU,M3033858,26,12,2025,08533,14
104-MCHIHU,M3033858,26,12,2025,08637,12
104-MCHIHU,M3033858,26,12,2025,08676,1
104-MCHIHU,M3033858,26,12,2025,08782,31
104-MCHIHU,M3033858,26,12,2025,08843,19
104-MCHIHU,M3033858,26,12,2025,09080,3
104-MCHIHU,M3033858,26,12,2025,09209,4
104-MCHIHU,M3033858,26,12,2025,09376,28
104-MCHIHU,M3033858,26,12,2025,09381,6
104-MCHIHU,M3033858,26,12,2025,09530,4
104-MCHIHU,M3033858,26,12,2025,09702,2
104-MCHIHU,M3033858,26,12,2025,09711,2
104-MCHIHU,M3033858,26,12,2025,09807,24
104-MCHIHU,M3033858,26,12,2025,10019,6
104-MCHIHU,M3033858,26,12,2025,10031,4
104-MCHIHU,M3033858,26,12,2025,10084,250
104-MCHIHU,M3033858,26,12,2025,10365,2
104-MCHIHU,M3033858,26,12,2025,10431,19
104-MCHIHU,M3033858,26,12,2025,10581,11
104-MCHIHU,M3033858,26,12,2025,10756,1
104-MCHIHU,M3033858,26,12,2025,11194,5
104-MCHIHU,M3033858,26,12,2025,11201,3
104-MCHIHU,M3033858,26,12,2025,11316,2
104-MCHIHU,M3033858,26,12,2025,11450,3
104-MCHIHU,M3033858,26,12,2025,11527,42
104-MCHIHU,M3033858,26,12,2025,11616,7
104-MCHIHU,M3033858,26,12,2025,11623,8
104-MCHIHU,M3033858,26,12,2025,11744,3
104-MCHIHU,M3033858,26,12,2025,11824,1
104-MCHIHU,M3033858,26,12,2025,11954,12
104-MCHIHU,M3033858,26,12,2025,12184,7
104-MCHIHU,M3033858,26,12,2025,12201,4
104-MCHIHU,M3033858,26,12,2025,12794,22
104-MCHIHU,M3033858,26,12,2025,12822,6
104-MCHIHU,M3033858,26,12,2025,13041,8
104-MCHIHU,M3033858,26,12,2025,13079,1
104-MCHIHU,M3033858,26,12,2025,13251,4
104-MCHIHU,M3033858,26,12,2025,13468,28
104-MCHIHU,M3033858,26,12,2025,13647,1
104-MCHIHU,M3033858,26,12,2025,13732,2
104-MCHIHU,M3033858,26,12,2025,13980,7
104-MCHIHU,M3033858,26,12,2025,13990,2
104-MCHIHU,M3033858,26,12,2025,14015,2
104-MCHIHU,M3033858,26,12,2025,14025,12
104-MCHIHU,M3033858,26,12,2025,14273,14
104-MCHIHU,M3033858,26,12,2025,14664,12
104-MCHIHU,M3033858,26,12,2025,14708,5
104-MCHIHU,M3033858,26,12,2025,14827,15
104-MCHIHU,M3033858,26,12,2025,15025,8
104-MCHIHU,M3033858,26,12,2025,15138,23
104-MCHIHU,M3033858,26,12,2025,15314,12
104-MCHIHU,M3033858,26,12,2025,15411,4
104-MCHIHU,M3033858,26,12,2025,15814,3
104-MCHIHU,M3033858,26,12,2025,15830,2
104-MCHIHU,M3033858,26,12,2025,15998,16
104-MCHIHU,M3033858,26,12,2025,16079,34
104-MCHIHU,M3033858,26,12,2025,16168,14
104-MCHIHU,M3033858,26,12,2025,16183,4
104-MCHIHU,M3033858,26,12,2025,16324,3
104-MCHIHU,M3033858,26,12,2025,16681,23
104-MCHIHU,M3033858,26,12,2025,16798,2
104-MCHIHU,M3033858,26,12,2025,16840,48
104-MCHIHU,M3033858,26,12,2025,16903,4
104-MCHIHU,M3033858,26,12,2025,17559,62
104-MCHIHU,M3033858,26,12,2025,17650,1
104-MCHIHU,M3033858,26,12,2025,17729,4
104-MCHIHU,M3033858,26,12,2025,17764,1
104-MCHIHU,M3033858,26,12,2025,17779,16
104-MCHIHU,M3033858,26,12,2025,18361,28
104-MCHIHU,M3033858,26,12,2025,18620,6
104-MCHIHU,M3033858,26,12,2025,18748,12
104-MCHIHU,M3033858,26,12,2025,18754,12
104-MCHIHU,M3033858,26,12,2025,18861,29
104-MCHIHU,M3033858,26,12,2025,18885,3
104-MCHIHU,M3033858,26,12,2025,18896,12
104-MCHIHU,M3033858,26,12,2025,19105,16
104-MCHIHU,M3033858,26,12,2025,19117,5
104-MCHIHU,M3033858,26,12,2025,19316,35
104-MCHIHU,M3033858,26,12,2025,19337,8
104-MCHIHU,M3033858,26,12,2025,19422,25
104-MCHIHU,M3033858,26,12,2025,19493,7
104-MCHIHU,M3033858,26,12,2025,19709,28
104-MCHIHU,M3033858,26,12,2025,19795,24
104-MCHIHU,M3033858,26,12,2025,20547,1
104-MCHIHU,M3033858,26,12,2025,20563,18
104-MCHIHU,M3033858,26,12,2025,20594,1
104-MCHIHU,M3033858,26,12,2025,20629,2
104-MCHIHU,M3033858,26,12,2025,20661,1
104-MCHIHU,M3033858,26,12,2025,20662,17
104-MCHIHU,M3033858,26,12,2025,20887,4
104-MCHIHU,M3033858,26,12,2025,20896,3
104-MCHIHU,M3033858,26,12,2025,21420,4
104-MCHIHU,M3033858,26,12,2025,21554,1
104-MCHIHU,M3033858,26,12,2025,21618,3
104-MCHIHU,M3033858,26,12,2025,21649,1
104-MCHIHU,M3033858,26,12,2025,21717,3
104-MCHIHU,M3033858,26,12,2025,21754,10
104-MCHIHU,M3033858,26,12,2025,21842,4
104-MCHIHU,M3033858,26,12,2025,21891,7
104-MCHIHU,M3033858,26,12,2025,21950,2
104-MCHIHU,M3033858,26,12,2025,21974,2
104-MCHIHU,M3033858,26,12,2025,22117,12
104-MCHIHU,M3033858,26,12,2025,22172,2
104-MCHIHU,M3033858,26,12,2025,22176,4
104-MCHIHU,M3033858,26,12,2025,22195,6
104-MCHIHU,M3033858,26,12,2025,22270,37
104-MCHIHU,M3033858,26,12,2025,22405,4
104-MCHIHU,M3033858,26,12,2025,23353,2
104-MCHIHU,M3033858,26,12,2025,23413,6
104-MCHIHU,M3033858,26,12,2025,23510,31
104-MCHIHU,M3033858,26,12,2025,23693,6
104-MCHIHU,M3033858,26,12,2025,23743,2
104-MCHIHU,M3033858,26,12,2025,23891,18
104-MCHIHU,M3033858,26,12,2025,24178,4
104-MCHIHU,M3033858,26,12,2025,24197,4
104-MCHIHU,M3033858,26,12,2025,24400,12
104-MCHIHU,M3033858,26,12,2025,24663,1
104-MCHIHU,M3033858,26,12,2025,24719,8
104-MCHIHU,M3033858,26,12,2025,24766,8
104-MCHIHU,M3033858,26,12,2025,24975,12
104-MCHIHU,M3033858,26,12,2025,25238,2
104-MCHIHU,M3033858,26,12,2025,25468,3
104-MCHIHU,M3033858,26,12,2025,25763,2
104-MCHIHU,M3033858,26,12,2025,25894,12
104-MCHIHU,M3033858,26,12,2025,25935,48
104-MCHIHU,M3033858,26,12,2025,26134,10
104-MCHIHU,M3033858,26,12,2025,26248,1
104-MCHIHU,M3033858,26,12,2025,26270,67
104-MCHIHU,M3033858,26,12,2025,26387,32
104-MCHIHU,M3033858,26,12,2025,26446,22
104-MCHIHU,M3033858,26,12,2025,26470,1
104-MCHIHU,M3033858,26,12,2025,26672,5
104-MCHIHU,M3033858,26,12,2025,26678,76
104-MCHIHU,M3033858,26,12,2025,27226,2
104-MCHIHU,M3033858,26,12,2025,27354,2
104-MCHIHU,M3033858,26,12,2025,27665,3
104-MCHIHU,M3033858,26,12,2025,27685,26
104-MCHIHU,M3033858,26,12,2025,27866,1
104-MCHIHU,M3033858,26,12,2025,28083,4
104-MCHIHU,M3033858,26,12,2025,28168,10
104-MCHIHU,M3033858,26,12,2025,28221,32
104-MCHIHU,M3033858,26,12,2025,28399,4
104-MCHIHU,M3033858,26,12,2025,28555,25
104-MCHIHU,M3033858,26,12,2025,28566,2
104-MCHIHU,M3033858,26,12,2025,28790,4
104-MCHIHU,M3033858,26,12,2025,29148,26
104-MCHIHU,M3033858,26,12,2025,29223,1
104-MCHIHU,M3033858,26,12,2025,29243,8
104-MCHIHU,M3033858,26,12,2025,29516,14
104-MCHIHU,M3033858,26,12,2025,29567,11
104-MCHIHU,M3033858,26,12,2025,29715,8
104-MCHIHU,M3033858,26,12,2025,29893,4
104-MCHIHU,M3033858,26,12,2025,29937,9
104-MCHIHU,M3033858,26,12,2025,30362,8
104-MCHIHU,M3033858,26,12,2025,30417,19
104-MCHIHU,M3033858,26,12,2025,30539,4
104-MCHIHU,M3033858,26,12,2025,30785,2
104-MCHIHU,M3033858,26,12,2025,31053,4
104-MCHIHU,M3033858,26,12,2025,31139,7
104-MCHIHU,M3033858,26,12,2025,31265,1
104-MCHIHU,M3033858,26,12,2025,31459,2
104-MCHIHU,M3033858,26,12,2025,31502,8
104-MCHIHU,M3033858,26,12,2025,31737,109
104-MCHIHU,M3033858,26,12,2025,31935,11
104-MCHIHU,M3033858,26,12,2025,32095,3
104-MCHIHU,M3033858,26,12,2025,32417,2
104-MCHIHU,M3033858,26,12,2025,32430,1
104-MCHIHU,M3033858,26,12,2025,32451,19
104-MCHIHU,M3033858,26,12,2025,33257,16
104-MCHIHU,M3033858,26,12,2025,33323,8
104-MCHIHU,M3033858,26,12,2025,33572,3
104-MCHIHU,M3033858,26,12,2025,33589,1
104-MCHIHU,M3033858,26,12,2025,33601,4
104-MCHIHU,M3033858,26,12,2025,33949,4
104-MCHIHU,M3033858,26,12,2025,33985,11
104-MCHIHU,M3033858,26,12,2025,34256,9
104-MCHIHU,M3033858,26,12,2025,34457,8
104-MCHIHU,M3033858,26,12,2025,34591,14
104-MCHIHU,M3033858,26,12,2025,34695,10
104-MCHIHU,M3033858,26,12,2025,35260,12
104-MCHIHU,M3033858,26,12,2025,35451,8
104-MCHIHU,M3033858,26,12,2025,35477,24
104-MCHIHU,M3033858,26,12,2025,35634,4
104-MCHIHU,M3033858,26,12,2025,35649,8
104-MCHIHU,M3033858,26,12,2025,35664,9
104-MCHIHU,M3033858,26,12,2025,35787,2
104-MCHIHU,M3033858,26,12,2025,36160,2
104-MCHIHU,M3033858,26,12,2025,36279,24
104-MCHIHU,M3033858,26,12,2025,36326,6
104-MCHIHU,M3033858,26,12,2025,36429,1
104-MCHIHU,M3033858,26,12,2025,36466,1
104-MCHIHU,M3033858,26,12,2025,36614,4
104-MCHIHU,M3033858,26,12,2025,36658,6
104-MCHIHU,M3033858,26,12,2025,36740,7
104-MCHIHU,M3033858,26,12,2025,37033,4
104-MCHIHU,M3033858,26,12,2025,37495,2
104-MCHIHU,M3033858,26,12,2025,37573,23
104-MCHIHU,M3033858,26,12,2025,37580,2
104-MCHIHU,M3033858,26,12,2025,37618,1
104-MCHIHU,M3033858,26,12,2025,37625,10
104-MCHIHU,M3033858,26,12,2025,37675,2
104-MCHIHU,M3033858,26,12,2025,38247,2
104-MCHIHU,M3033858,26,12,2025,38282,1
104-MCHIHU,M3033858,26,12,2025,38593,15
104-MCHIHU,M3033858,26,12,2025,38951,3
104-MCHIHU,M3033858,26,12,2025,39315,2
104-MCHIHU,M3033858,26,12,2025,39532,1
104-MCHIHU,M3033858,26,12,2025,39562,2
104-MCHIHU,M3033858,26,12,2025,39596,25
104-MCHIHU,M3033858,26,12,2025,39745,6
104-MCHIHU,M3033858,26,12,2025,39913,4
104-MCHIHU,M3033858,26,12,2025,40205,10
104-MCHIHU,M3033858,26,12,2025,40421,6
104-MCHIHU,M3033858,26,12,2025,40475,7
104-MCHIHU,M3033858,26,12,2025,40735,3
104-MCHIHU,M3033858,26,12,2025,40788,4
104-MCHIHU,M3033858,26,12,2025,42213,4
104-MCHIHU,M3033858,26,12,2025,42347,12
104-MCHIHU,M3033858,26,12,2025,42495,4
104-MCHIHU,M3033858,26,12,2025,42604,8
104-MCHIHU,M3033858,26,12,2025,42717,11
104-MCHIHU,M3033858,26,12,2025,43441,10
104-MCHIHU,M3033858,26,12,2025,44092,12
104-MCHIHU,M3033858,26,12,2025,44312,6
104-MCHIHU,M3033858,26,12,2025,44327,8
104-MCHIHU,M3033858,26,12,2025,44456,2
104-MCHIHU,M3033858,26,12,2025,44873,2
104-MCHIHU,M3033858,26,12,2025,45000,12
104-MCHIHU,M3033858,26,12,2025,45468,56
104-MCHIHU,M3033858,26,12,2025,45806,8
104-MCHIHU,M3033858,26,12,2025,45895,3
104-MCHIHU,M3033858,26,12,2025,45912,6
104-MCHIHU,M3033858,26,12,2025,46828,8
104-MCHIHU,M3033858,26,12,2025,47024,7
104-MCHIHU,M3033858,26,12,2025,47579,8
104-MCHIHU,M3033858,26,12,2025,47859,1
104-MCHIHU,M3033858,26,12,2025,48268,8
104-MCHIHU,M3033858,26,12,2025,48523,22
104-MCHIHU,M3033858,26,12,2025,48719,16
104-MCHIHU,M3033858,26,12,2025,49186,53
104-MCHIHU,M3033858,26,12,2025,49333,11
104-MCHIHU,M3033858,26,12,2025,49388,8
104-MCHIHU,M3033858,26,12,2025,49510,4
104-MCHIHU,M3033858,26,12,2025,49921,2
104-MCHIHU,M3033858,26,12,2025,50098,7
104-MCHIHU,M3033858,26,12,2025,50627,4
104-MCHIHU,M3033858,26,12,2025,50821,79
104-MCHIHU,M3033858,26,12,2025,51598,9
104-MCHIHU,M3033858,26,12,2025,51810,5
104-MCHIHU,M3033858,26,12,2025,52303,14
104-MCHIHU,M3033858,26,12,2025,52431,7
104-MCHIHU,M3033858,26,12,2025,52691,10
104-MCHIHU,M3033858,26,12,2025,52862,25
104-MCHIHU,M3033858,26,12,2025,52872,7
104-MCHIHU,M3033858,26,12,2025,53324,6
104-MCHIHU,M3033858,26,12,2025,53849,11
104-MCHIHU,M3033858,26,12,2025,54053,4
104-MCHIHU,M3033858,26,12,2025,54082,9
104-MCHIHU,M3033858,26,12,2025,54177,2
104-MCHIHU,M3033858,26,12,2025,54211,27
104-MCHIHU,M3033858,26,12,2025,54949,2
104-MCHIHU,M3033858,26,12,2025,55073,30
104-MCHIHU,M3033858,26,12,2025,55079,8
104-MCHIHU,M3033858,26,12,2025,56237,4
104-MCHIHU,M3033858,26,12,2025,56400,6
104-MCHIHU,M3033858,26,12,2025,56522,11
104-MCHIHU,M3033858,26,12,2025,57310,7
104-MCHIHU,M3033858,26,12,2025,57716,12
104-MCHIHU,M3033858,26,12,2025,58193,25
104-MCHIHU,M3033858,26,12,2025,58571,4
104-MCHIHU,M3033858,26,12,2025,58668,8
104-MCHIHU,M3033858,26,12,2025,59229,9
104-MCHIHU,M3033858,26,12,2025,59321,11
104-MCHIHU,M3033858,26,12,2025,59350,8
104-MCHIHU,M3033858,26,12,2025,59525,9
104-MCHIHU,M3033858,26,12,2025,59719,10
104-MCHIHU,M3033858,26,12,2025,59835,48
104-MCHIHU,M3033858,26,12,2025,59865,3
104-MCHIHU,M3033858,26,12,2025,60225,3
104-MCHIHU,M3033858,26,12,2025,60349,12
104-MCHIHU,M3033858,26,12,2025,60750,22
104-MCHIHU,M3033858,26,12,2025,60932,49
104-MCHIHU,M3033858,26,12,2025,61737,16
104-MCHIHU,M3033858,26,12,2025,61764,17
104-MCHIHU,M3033858,26,12,2025,61849,40
104-MCHIHU,M3033858,26,12,2025,62020,7
104-MCHIHU,M3033858,26,12,2025,62112,9
104-MCHIHU,M3033858,26,12,2025,62132,9
104-MCHIHU,M3033858,26,12,2025,62273,21
104-MCHIHU,M3033858,26,12,2025,63154,3
104-MCHIHU,M3033858,26,12,2025,63183,2
104-MCHIHU,M3033858,26,12,2025,63420,1
104-MCHIHU,M3033858,26,12,2025,63647,38
104-MCHIHU,M3033858,26,12,2025,63681,75
104-MCHIHU,M3033858,26,12,2025,63794,4
104-MCHIHU,M3033858,26,12,2025,64055,5
104-MCHIHU,M3033858,26,12,2025,64273,34
104-MCHIHU,M3033858,26,12,2025,64334,17
104-MCHIHU,M3033858,26,12,2025,64364,14
104-MCHIHU,M3033858,26,12,2025,64690,25
104-MCHIHU,M3033858,26,12,2025,64709,7
104-MCHIHU,M3033858,26,12,2025,65230,4
104-MCHIHU,M3033858,26,12,2025,65637,4
104-MCHIHU,M3033858,26,12,2025,65681,2
104-MCHIHU,M3033858,26,12,2025,65907,6
104-MCHIHU,M3033858,26,12,2025,65995,28
104-MCHIHU,M3033858,26,12,2025,66073,16
104-MCHIHU,M3033858,26,12,2025,66480,44
104-MCHIHU,M3033858,26,12,2025,66531,20
104-MCHIHU,M3033858,26,12,2025,66539,11
104-MCHIHU,M3033858,26,12,2025,67114,9
104-MCHIHU,M3033858,26,12,2025,67198,102
104-MCHIHU,M3033858,26,12,2025,67326,5
104-MCHIHU,M3033858,26,12,2025,67462,5
104-MCHIHU,M3033858,26,12,2025,67770,3
104-MCHIHU,M3033858,26,12,2025,68242,6
104-MCHIHU,M3033858,26,12,2025,68293,1
104-MCHIHU,M3033858,26,12,2025,68420,10
104-MCHIHU,M3033858,26,12,2025,68498,9
104-MCHIHU,M3033858,26,12,2025,69099,30
104-MCHIHU,M3033858,26,12,2025,69343,6
104-MCHIHU,M3033858,26,12,2025,69948,16
104-MCHIHU,M3033858,26,12,2025,70392,6
104-MCHIHU,M3033858,26,12,2025,70511,6
104-MCHIHU,M3033858,26,12,2025,70539,3
104-MCHIHU,M3033858,26,12,2025,71282,4
104-MCHIHU,M3033858,26,12,2025,71723,4
104-MCHIHU,M3033858,26,12,2025,71991,30
104-MCHIHU,M3033858,26,12,2025,72204,2
104-MCHIHU,M3033858,26,12,2025,72392,2
104-MCHIHU,M3033858,26,12,2025,72714,4
104-MCHIHU,M3033858,26,12,2025,72961,5
104-MCHIHU,M3033858,26,12,2025,73058,357
104-MCHIHU,M3033858,26,12,2025,73361,19
104-MCHIHU,M3033858,26,12,2025,73621,4
104-MCHIHU,M3033858,26,12,2025,73989,6
104-MCHIHU,M3033858,26,12,2025,74180,2
104-MCHIHU,M3033858,26,12,2025,74535,3
104-MCHIHU,M3033858,26,12,2025,74662,2
104-MCHIHU,M3033858,26,12,2025,75028,5
104-MCHIHU,M3033858,26,12,2025,75198,10
104-MCHIHU,M3033858,26,12,2025,75214,1
104-MCHIHU,M3033858,26,12,2025,75319,2
104-MCHIHU,M3033858,26,12,2025,75445,20
104-MCHIHU,M3033858,26,12,2025,75496,10
104-MCHIHU,M3033858,26,12,2025,75567,12
104-MCHIHU,M3033858,26,12,2025,76070,2
104-MCHIHU,M3033858,26,12,2025,76143,2
104-MCHIHU,M3033858,26,12,2025,76178,8
104-MCHIHU,M3033858,26,12,2025,76187,3
104-MCHIHU,M3033858,26,12,2025,76297,2
104-MCHIHU,M3033858,26,12,2025,76357,11
104-MCHIHU,M3033858,26,12,2025,76774,2
104-MCHIHU,M3033858,26,12,2025,76923,2
104-MCHIHU,M3033858,26,12,2025,77368,4
104-MCHIHU,M3033858,26,12,2025,77650,14
104-MCHIHU,M3033858,26,12,2025,77658,2
104-MCHIHU,M3033858,26,12,2025,78074,2
104-MCHIHU,M3033858,26,12,2025,78075,43
104-MCHIHU,M3033858,26,12,2025,78303,2
104-MCHIHU,M3033858,26,12,2025,78388,30
104-MCHIHU,M3033858,26,12,2025,78687,7
104-MCHIHU,M3033858,26,12,2025,79600,3
104-MCHIHU,M3033858,26,12,2025,79721,34
104-MCHIHU,M3033858,26,12,2025,81326,6
104-MCHIHU,M3033858,26,12,2025,81901,12
104-MCHIHU,M3033858,26,12,2025,82050,6
104-MCHIHU,M3033858,26,12,2025,82236,2
104-MCHIHU,M3033858,26,12,2025,82315,4
104-MCHIHU,M3033858,26,12,2025,82466,2
104-MCHIHU,M3033858,26,12,2025,82561,3
104-MCHIHU,M3033858,26,12,2025,83074,4
104-MCHIHU,M3033858,26,12,2025,83382,3
104-MCHIHU,M3033858,26,12,2025,83857,1
104-MCHIHU,M3033858,26,12,2025,84017,3
104-MCHIHU,M3033858,26,12,2025,84138,1
104-MCHIHU,M3033858,26,12,2025,84178,32
104-MCHIHU,M3033858,26,12,2025,84779,3
104-MCHIHU,M3033858,26,12,2025,85528,4
104-MCHIHU,M3033858,26,12,2025,85586,11
104-MCHIHU,M3033858,26,12,2025,85914,1
104-MCHIHU,M3033858,26,12,2025,85922,1
104-MCHIHU,M3033858,26,12,2025,86594,4
104-MCHIHU,M3033858,26,12,2025,87018,21
104-MCHIHU,M3033858,26,12,2025,87448,13
104-MCHIHU,M3033858,26,12,2025,87449,14
104-MCHIHU,M3033858,26,12,2025,87602,5
104-MCHIHU,M3033858,26,12,2025,87741,3
104-MCHIHU,M3033858,26,12,2025,88567,34
104-MCHIHU,M3033858,26,12,2025,88612,2
104-MCHIHU,M3033858,26,12,2025,88750,1
104-MCHIHU,M3033858,26,12,2025,89554,8
104-MCHIHU,M3033858,26,12,2025,89596,34
104-MCHIHU,M3033858,26,12,2025,89922,10
104-MCHIHU,M3033858,26,12,2025,89989,16
104-MCHIHU,M3033858,26,12,2025,90665,1
104-MCHIHU,M3033858,26,12,2025,90855,3
104-MCHIHU,M3033858,26,12,2025,91094,3
104-MCHIHU,M3033858,26,12,2025,91214,2
104-MCHIHU,M3033858,26,12,2025,91640,4
104-MCHIHU,M3033858,26,12,2025,91897,8
104-MCHIHU,M3033858,26,12,2025,91993,3
104-MCHIHU,M3033858,26,12,2025,92079,8
104-MCHIHU,M3033858,26,12,2025,92446,12
104-MCHIHU,M3033858,26,12,2025,92480,12
104-MCHIHU,M3033858,26,12,2025,92862,12
104-MCHIHU,M3033858,26,12,2025,93166,115
104-MCHIHU,M3033858,26,12,2025,93452,8
104-MCHIHU,M3033858,26,12,2025,93775,8
104-MCHIHU,M3033858,26,12,2025,93878,3
104-MCHIHU,M3033858,26,12,2025,93928,28
104-MCHIHU,M3033858,26,12,2025,94262,39
104-MCHIHU,M3033858,26,12,2025,94455,6
104-MCHIHU,M3033858,26,12,2025,94580,18
104-MCHIHU,M3033858,26,12,2025,94777,1
104-MCHIHU,M3033858,26,12,2025,95341,17
104-MCHIHU,M3033858,26,12,2025,97884,8
104-MCHIHU,M3033858,26,12,2025,97977,32
104-MCHIHU,M3033858,26,12,2025,98486,4
104-MCHIHU,M3033858,26,12,2025,98945,36
104-MCHIHU,M3033858,26,12,2025,99123,15
104-MCHIHU,M3033858,26,12,2025,99247,1
104-MCHIHU,M3033858,26,12,2025,99447,29
9 -PARQUE,M3033032,26,12,2025,01201,4
9 -PARQUE,M3033032,26,12,2025,02161,143
9 -PARQUE,M3033032,26,12,2025,03285,59
9 -PARQUE,M3033032,26,12,2025,03367,1
9 -PARQUE,M3033032,26,12,2025,04591,1
9 -PARQUE,M3033032,26,12,2025,05628,6
9 -PARQUE,M3033032,26,12,2025,06457,15
9 -PARQUE,M3033032,26,12,2025,06632,30
9 -PARQUE,M3033032,26,12,2025,06756,12
9 -PARQUE,M3033032,26,12,2025,09100,369
9 -PARQUE,M3033032,26,12,2025,10868,16
9 -PARQUE,M3033032,26,12,2025,14003,7
9 -PARQUE,M3033032,26,12,2025,17706,2
9 -PARQUE,M3033032,26,12,2025,19321,1
9 -PARQUE,M3033032,26,12,2025,21672,2
9 -PARQUE,M3033032,26,12,2025,21717,3
9 -PARQUE,M3033032,26,12,2025,21818,150
9 -PARQUE,M3033032,26,12,2025,22514,1
9 -PARQUE,M3033032,26,12,2025,24306,1
9 -PARQUE,M3033032,26,12,2025,24719,3
9 -PARQUE,M3033032,26,12,2025,27373,1
9 -PARQUE,M3033032,26,12,2025,29259,31
9 -PARQUE,M3033032,26,12,2025,30474,47
9 -PARQUE,M3033032,26,12,2025,31535,2
9 -PARQUE,M3033032,26,12,2025,32095,58
9 -PARQUE,M3033032,26,12,2025,34159,5
9 -PARQUE,M3033032,26,12,2025,34753,15
9 -PARQUE,M3033032,26,12,2025,36251,9
9 -PARQUE,M3033032,26,12,2025,36993,10
9 -PARQUE,M3033032,26,12,2025,37573,38
9 -PARQUE,M3033032,26,12,2025,37910,26
9 -PARQUE,M3033032,26,12,2025,38247,6
9 -PARQUE,M3033032,26,12,2025,43441,4
9 -PARQUE,M3033032,26,12,2025,43527,1
9 -PARQUE,M3033032,26,12,2025,44835,18
9 -PARQUE,M3033032,26,12,2025,46845,3
9 -PARQUE,M3033032,26,12,2025,47962,6
9 -PARQUE,M3033032,26,12,2025,50821,3
9 -PARQUE,M3033032,26,12,2025,54636,3
9 -PARQUE,M3033032,26,12,2025,55817,1
9 -PARQUE,M3033032,26,12,2025,56199,31
9 -PARQUE,M3033032,26,12,2025,56770,25
9 -PARQUE,M3033032,26,12,2025,58999,16
9 -PARQUE,M3033032,26,12,2025,59321,2
9 -PARQUE,M3033032,26,12,2025,59928,4
9 -PARQUE,M3033032,26,12,2025,60349,4
9 -PARQUE,M3033032,26,12,2025,61310,15
9 -PARQUE,M3033032,26,12,2025,62273,4
9 -PARQUE,M3033032,26,12,2025,62703,22
9 -PARQUE,M3033032,26,12,2025,64055,29
9 -PARQUE,M3033032,26,12,2025,64690,18
9 -PARQUE,M3033032,26,12,2025,65269,49
9 -PARQUE,M3033032,26,12,2025,66480,65
9 -PARQUE,M3033032,26,12,2025,67042,14
9 -PARQUE,M3033032,26,12,2025,68284,2
9 -PARQUE,M3033032,26,12,2025,70539,1
9 -PARQUE,M3033032,26,12,2025,72204,15
9 -PARQUE,M3033032,26,12,2025,72961,6
9 -PARQUE,M3033032,26,12,2025,74493,3
9 -PARQUE,M3033032,26,12,2025,77650,50
9 -PARQUE,M3033032,26,12,2025,78075,33
9 -PARQUE,M3033032,26,12,2025,78261,6
9 -PARQUE,M3033032,26,12,2025,83490,1
9 -PARQUE,M3033032,26,12,2025,85151,2
9 -PARQUE,M3033032,26,12,2025,87129,1
9 -PARQUE,M3033032,26,12,2025,88507,52
9 -PARQUE,M3033032,26,12,2025,89554,39
9 -PARQUE,M3033032,26,12,2025,89637,2
9 -PARQUE,M3033032,26,12,2025,90375,2
9 -PARQUE,M3033032,26,12,2025,94556,15
9 -PARQUE,M3033032,26,12,2025,97973,26
9 -PARQUE,M3033032,26,12,2025,98035,84
99-BODEGA,M3033032,26,12,2025,00100,3
99-BODEGA,M3033032,26,12,2025,00264,6
99-BODEGA,M3033032,26,12,2025,00538,45
99-BODEGA,M3033032,26,12,2025,00546,7
99-BODEGA,M3033032,26,12,2025,00648,1
99-BODEGA,M3033032,26,12,2025,00665,11
99-BODEGA,M3033032,26,12,2025,00720,1
99-BODEGA,M3033032,26,12,2025,00736,1
99-BODEGA,M3033032,26,12,2025,00765,8
99-BODEGA,M3033032,26,12,2025,00805,2
99-BODEGA,M3033032,26,12,2025,00819,8
99-BODEGA,M3033032,26,12,2025,00864,10
99-BODEGA,M3033032,26,12,2025,00893,3
99-BODEGA,M3033032,26,12,2025,01121,8
99-BODEGA,M3033032,26,12,2025,01174,4
